2020-12-07 15:57:26.678088	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:26.798088	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:26.908088	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:27.018088	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:27.128088	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:27.238088	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:27.358089	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:27.468089	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:27.578089	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:27.688089	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:27.798089	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:27.918089	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:28.028090	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:28.138090	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:28.248090	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:28.358090	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:28.478090	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:28.578090	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:28.688090	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:28.808091	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:28.918091	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:29.048091	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:29.168091	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:29.278091	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:29.388091	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:29.498092	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:29.608092	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:29.728092	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:29.848092	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:29.968092	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:30.068092	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:30.178093	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:30.288093	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:30.398093	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:30.518093	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:30.618093	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:30.738093	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:30.848093	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:30.958094	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:31.078094	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:31.188094	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:31.298094	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:31.408094	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:31.518094	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:31.628095	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:31.738095	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:31.848095	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:31.958095	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:32.068095	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:32.178095	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:32.288095	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:32.398096	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:32.508096	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:32.618096	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:32.738096	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:32.858096	b'L=A:0,2,2,0,1,0\r\n'
2020-12-07 15:57:32.988096	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:33.088097	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:33.208097	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:33.318097	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:33.438097	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:33.568097	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:33.688097	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:33.808098	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:33.918098	b'L=A:0,2,2,0,1,0\r\n'
2020-12-07 15:57:34.038098	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:34.148098	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:34.268098	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:34.388098	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:34.498099	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:34.618099	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:34.728099	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:34.838099	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:34.948099	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:35.058099	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:35.168100	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:35.278100	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:35.388100	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:35.508100	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:35.608100	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:35.718100	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:35.838100	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:35.968101	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:36.068101	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:36.188101	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:36.298101	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:36.418101	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:36.538101	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:36.638102	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:36.748102	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:36.858102	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:36.968102	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:37.088102	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:37.208102	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:37.328103	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:37.428103	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:37.538103	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:37.648103	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:37.758103	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:37.878103	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:37.998103	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:38.108104	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:38.218104	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:38.328104	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:57:38.438104	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:57:38.548104	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:57:38.668104	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:57:38.778105	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:57:38.898105	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:57:39.008105	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:57:39.128105	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:57:39.238105	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:57:39.348105	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:57:39.458106	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:57:39.578106	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:57:39.688106	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:57:39.808106	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:57:39.908106	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:57:40.028106	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:57:40.148106	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:40.248107	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:40.358107	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:40.468107	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:40.578107	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:40.698107	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:40.818107	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:40.938108	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:41.048108	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:41.168108	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:41.278108	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:41.388108	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:41.498108	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:41.608109	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:41.718109	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:41.828109	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:41.938109	b'1_OP:0,2,2,1,0,0\r\n'
2020-12-07 15:57:42.048109	b'1_OP:0,2,2,1,0,0\r\n'
2020-12-07 15:57:42.158109	b'1_OP:0,2,2,1,0,0\r\n'
2020-12-07 15:57:42.278109	b'1_OP:0,2,2,1,0,0\r\n'
2020-12-07 15:57:42.398110	b'1_OP:0,2,2,1,0,0\r\n'
2020-12-07 15:57:42.518110	b'1_OP:0,2,2,1,0,0\r\n'
2020-12-07 15:57:42.638110	b'1_OP:0,2,2,1,0,0\r\n'
2020-12-07 15:57:42.758110	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:42.868110	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:42.978110	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:43.088111	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:43.198111	b'1_OP:0,2,2,2,0,0\r\n'
2020-12-07 15:57:43.328111	b'1_OP:0,2,2,2,0,0\r\n'
2020-12-07 15:57:43.448111	b'1=A:0,2,2,2,0,0\r\n'
2020-12-07 15:57:43.568111	b'1_OP:0,2,2,2,0,0\r\n'
2020-12-07 15:57:43.688111	b'1_OP:0,2,2,2,0,0\r\n'
2020-12-07 15:57:43.808112	b'1_OP:0,2,2,2,0,0\r\n'
2020-12-07 15:57:43.918112	b'1_OP:0,2,2,2,0,0\r\n'
2020-12-07 15:57:44.028112	b'1_OP:0,2,2,2,0,0\r\n'
2020-12-07 15:57:44.138112	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:44.248112	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:44.358112	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:44.468113	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:44.578113	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:44.688113	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:44.798113	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:44.918113	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:45.038113	b'1_OP:0,2,2,2,0,0\r\n'
2020-12-07 15:57:45.158113	b'1_OP:0,2,2,2,0,0\r\n'
2020-12-07 15:57:45.268114	b'1_OP:0,2,2,2,0,0\r\n'
2020-12-07 15:57:45.388114	b'1_OP:0,2,2,2,0,0\r\n'
2020-12-07 15:57:45.508114	b'1_OP:0,2,2,2,0,0\r\n'
2020-12-07 15:57:45.628114	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:45.748114	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:45.868114	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:45.988115	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:46.098115	b'1_OP:0,2,2,2,0,0\r\n'
2020-12-07 15:57:46.208115	b'1_OP:0,2,2,2,0,0\r\n'
2020-12-07 15:57:46.318115	b'1_OP:0,2,2,2,0,0\r\n'
2020-12-07 15:57:46.428115	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:46.538115	b'_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:46.658116	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:46.778116	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:46.888116	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:46.998116	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:47.108116	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:47.218116	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:47.328117	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:47.448117	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:47.568117	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:47.688117	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:47.798117	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:47.918117	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:48.028118	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:48.138118	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:48.248118	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:48.358118	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:48.468118	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:48.588118	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:48.698118	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:48.808119	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:48.918119	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:49.038119	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:49.148119	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:49.258119	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:49.368119	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:49.478120	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:49.588120	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:49.708120	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:49.828120	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:49.938120	b'L=A:0,2,2,0,0,0\r\n'
2020-12-07 15:57:50.048120	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:50.158120	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:50.268121	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:50.378121	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:50.488121	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:50.598121	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:50.708121	b'1=A:0,2,2,0,0,0\r\n'
2020-12-07 15:57:50.818121	b'L=A:0,2,2,0,0,0\r\n'
2020-12-07 15:57:50.928122	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:51.048122	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:51.168122	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:51.288122	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:51.398122	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:51.518122	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:51.618123	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:51.738123	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:51.848123	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:51.948123	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:52.068123	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:52.178123	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:52.288123	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:52.398124	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:52.508124	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:52.618124	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:52.728124	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:52.838124	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:52.948124	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:53.058125	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:53.178125	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:53.298125	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:53.408125	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:53.518125	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:53.628125	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:53.738125	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:53.848126	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:53.968126	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:54.088126	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:54.198126	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:54.308126	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:54.418126	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:54.528127	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:54.638127	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:54.758127	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:54.878127	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:54.988127	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:55.098127	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:55.208128	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:55.318128	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:55.428128	b'1_OP:0,2,2,1,0,0\r\n'
2020-12-07 15:57:55.548128	b'1_OP:0,2,2,1,0,0\r\n'
2020-12-07 15:57:55.668128	b'1_OP:0,2,2,1,0,0\r\n'
2020-12-07 15:57:55.788128	b'1_OP:0,2,2,1,0,0\r\n'
2020-12-07 15:57:55.918129	b'1_OP:0,2,2,1,0,0\r\n'
2020-12-07 15:57:56.028129	b'1_OP:0,2,2,1,2,0\r\n'
2020-12-07 15:57:56.138129	b'1_OP:0,2,2,1,2,0\r\n'
2020-12-07 15:57:56.248129	b'1_OP:0,2,2,1,2,0\r\n'
2020-12-07 15:57:56.358129	b'1_OP:0,2,2,1,2,0\r\n'
2020-12-07 15:57:56.468129	b'1_OP:0,2,2,1,2,0\r\n'
2020-12-07 15:57:56.588129	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:56.698130	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:56.818130	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:56.928130	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:57.038130	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:57.148130	b'1_OP:0,2,2,2,0,0\r\n'
2020-12-07 15:57:57.258130	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:57.378131	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:57.498131	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:57.608131	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:57.718131	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:57.828131	b'L=A:0,2,2,0,1,0\r\n'
2020-12-07 15:57:57.938131	b'1_OP:0,2,2,1,0,0\r\n'
2020-12-07 15:57:58.048132	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:58.168132	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:57:58.278132	b'1_OP:0,2,2,2,2,0\r\n'
2020-12-07 15:57:58.388132	b'1_OP:0,2,2,2,0,0\r\n'
2020-12-07 15:57:58.498132	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:58.608132	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:58.728132	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:58.838133	b'L=A:0,2,2,1,1,0\r\n'
2020-12-07 15:57:58.958133	b'1_OP:0,2,2,1,0,0\r\n'
2020-12-07 15:57:59.068133	b'1_OP:0,2,2,1,2,0\r\n'
2020-12-07 15:57:59.178133	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:57:59.298133	b'1_OP:0,2,2,2,2,0\r\n'
2020-12-07 15:57:59.428133	b'1_OP:0,2,2,2,0,0\r\n'
2020-12-07 15:57:59.548134	b'1_OP:0,2,2,2,1,0\r\n'
2020-12-07 15:57:59.658134	b'1_OP:0,2,2,0,1,0\r\n'
2020-12-07 15:57:59.778134	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:57:59.888134	b'1_OP:0,2,2,1,1,0\r\n'
2020-12-07 15:58:00.008134	b'1_OP:0,2,2,1,0,0\r\n'
2020-12-07 15:58:00.128134	b'1_OP:0,2,2,1,0,0\r\n'
2020-12-07 15:58:00.238135	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:58:00.358135	b'1_OP:0,2,2,0,2,0\r\n'
2020-12-07 15:58:00.468135	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:58:00.588135	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:58:00.708135	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:58:00.818135	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:58:00.938136	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:58:01.048136	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:58:01.158136	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:58:01.278136	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:58:01.398136	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:58:01.508136	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:58:01.618137	b'L=A:0,2,2,0,0,0\r\n'
2020-12-07 15:58:01.728137	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:58:01.838137	b'1_OP:0,2,2,0,0,2\r\n'
2020-12-07 15:58:01.948137	b'1_OP:0,2,2,0,0,2\r\n'
2020-12-07 15:58:02.068137	b'1_OP:0,2,2,0,0,2\r\n'
2020-12-07 15:58:02.188137	b'1_OP:0,2,2,0,0,2\r\n'
2020-12-07 15:58:02.308137	b'1_OP:0,2,2,0,0,2\r\n'
2020-12-07 15:58:02.418138	b'1_OP:0,2,2,0,0,2\r\n'
2020-12-07 15:58:02.528138	b'1_OP:0,2,2,0,0,2\r\n'
2020-12-07 15:58:02.628138	b'1_OP:0,2,2,0,0,2\r\n'
2020-12-07 15:58:02.748138	b'1=A:0,2,2,0,0,0\r\n'
2020-12-07 15:58:02.848138	b'1_OP:0,2,2,0,0,0\r\n'
2020-12-07 15:58:02.968138	b'1_OP:0,2,2,0,0,0\r\n'
